date,volume_score,breadth_score,turnover_score,amihud_score,spread_score,uzli
2017-01-27,0.0149168234672324,0.0103448275862068,0.0001806451612903,1.0,1.0,0.305843332674372
2017-01-30,0.0151000573582027,0.0068965517241379,0.0001866164688949,1.0,1.0,0.305200978801602
2017-01-31,0.0385134903436591,0.0137931034482758,0.0005245307995387,1.0,1.0,0.3125181259754546
2017-02-01,0.0122677873110312,0.0034482758620689,0.0002973680225653,1.0,1.0,0.3038309440058129
2017-02-02,0.0504172081116407,0.0103448275862068,5.954710550307805e-05,1.0,1.0,0.3146881543215273
2017-02-03,0.514779321719359,0.0310344827586206,0.0010376398603204,1.0,1.0,0.43516113694664393
2017-02-06,0.1760279107815594,0.0206896551724137,0.0032800430252053,1.0,1.0,0.3489649194861739
2017-02-07,0.0379553764750365,0.0068965517241379,0.0005273065752664,1.0,1.0,0.31099998110740334
2017-02-08,0.0539750610211279,0.0103448275862068,0.0009687965204052,1.0,1.0,0.31580492990262465
2017-02-09,0.0378616442985989,0.0137931034482758,0.0004916425026573,1.0,1.0,0.31234694238996924
2017-02-10,0.0040751789042014,0.0068965517241379,0.0023979970327546,0.9999993122047208,0.994033412887828,0.30240080805879355
2017-02-13,0.1180955664350399,0.0068965517241379,0.0008399866826713,1.0,1.0,0.33111319862425537
2017-02-14,0.661370252295326,0.0241379310344827,0.0004946189618505,1.0,1.0,0.4702938040211907
2017-02-15,0.0465568959500513,0.0241379310344827,0.0287155586934983,0.9999999016386122,0.9996488394142644,0.32361056413693284
2017-02-17,0.1543118759637158,0.0068965517241379,0.0004451054814659,1.0,1.0,0.34006855570612304
2017-02-21,0.036285140220391,0.0103448275862068,0.0008160405457039,0.9999999923523548,0.9770520741394528,0.30904946659318133
2017-02-22,0.0156526306812975,0.0068965517241379,0.0003805519026232,1.0,1.0,0.3053876059908078
2017-02-23,0.0923581954605917,0.0068965517241379,0.0001482375028129,0.9999999999804954,0.9999400856774812,0.3244999271495259
2017-02-24,3.0,0.0172413793103448,0.0008671089849743,1.0,1.0,1.0536650531083127
2017-02-27,0.030158351477954,0.0068965517241379,0.000433187457418,1.0,1.0,0.3090271950786706
2017-02-28,0.8179179698802764,0.0103448275862068,0.00170197594985,1.0,1.0,0.506973951974773
2017-03-01,2.639072694397903,0.0068965517241379,0.0012459878899379,1.0,1.0,0.9614589809167878
2017-03-02,0.0161845595317921,0.0068965517241379,0.0008301743609708,1.0,1.0,0.30563299381801834
2017-03-03,0.1558772842976873,0.0137931034482758,0.0003046895540643,1.0,0.9979222937876584,0.3415963435313589
2017-03-06,2.845420548475859,0.0206896551724137,0.0009364737034667,1.0,1.0,1.0157271865793143
2017-03-07,0.0010330775476728,0.0068965517241379,3.859714431828424e-05,1.0,1.0,0.30164722901782537
2017-03-09,0.0024273003033678,0.0034482758620689,0.0001907962771458,1.0,1.0,0.3013441793175422
2017-03-10,0.0525790882394329,0.0206896551724137,0.0003220324893543,1.0,1.0,0.31736321121667954
2017-03-13,0.0027162596340064,0.0068965517241379,0.0003611282706482,1.0,1.0,0.3021486573209913
2017-03-14,0.035174126933369,0.0103448275862068,0.2162378267120247,1.0,1.0,0.36492195392858984
2017-03-15,5.904679936988655e-06,0.0034482758620689,2.225455137367808e-06,1.0,1.0,0.3006916877061824
2017-03-16,2.923272324346685,0.0103448275862068,0.0015238682220214,1.0,1.0,1.0332680136594181
2017-03-17,1.9490946063136088,0.0137931034482758,1.9909662923691156,1.0,1.0,1.2877738453603362
2017-03-22,0.032503161971079,0.0103448275862068,0.0002436171926482,1.0,1.0,0.3102556603081732
2017-03-23,0.100571418309242,0.0068965517241379,0.0130986611569778,1.0,1.0,0.3297968302113825
2017-03-24,0.1375440881442575,0.0241379310344827,0.0016642573306982,1.0,1.0,0.3396296725756355
2017-03-27,0.2483311429609714,0.0172413793103448,0.0005161400525091,0.9999999901816398,0.9978548690183022,0.3654455815535973
2017-03-28,0.0006023121191685,0.0034482758620689,2.6431718061674008e-06,1.0,1.0,0.30084089399515745
2017-03-29,0.1333518269787098,0.0275862068965517,0.0588317236668699,1.0,1.0,0.3535631290407053
2017-03-30,0.0396541937140918,0.0068965517241379,2.2487324783775723e-05,1.0,1.0,0.31129848060454646
2017-03-31,0.0053606177281872,0.0068965517241379,0.0011179962149951,1.0,1.0,0.3029989638306232
2017-04-03,0.0986495307095344,0.0172413793103448,0.0021026763522667,0.9999999968497216,0.9996334852596048,0.32859967552342406
2017-04-04,0.8181104893326118,0.0241379310344827,0.3265154153313054,1.0,1.0,0.5909840623728758
2017-04-05,0.069104006856972,0.0206896551724137,0.0034001567960976,1.0,1.0,0.32226397194775014
2017-04-06,0.016148116462882,0.0172413793103448,0.0001827733239445,1.0,1.0,0.3075309983087756
2017-04-07,0.0048127936591889,0.0068965517241379,1.3850437804968332e-05,1.0,1.0,0.30258597136907606
2017-04-10,0.0463545653781913,0.0241379310344827,0.0002134424350074,1.0,1.0,0.3164695881601962
2017-04-11,2.8662405531557305,0.0310344827586206,0.1386540585504922,1.0,1.0,1.0574305494782799
2017-04-12,3.0,0.0206896551724137,0.0025779709100378,1.0,1.0,1.0547824237619923
2017-04-13,0.1005516139248147,0.0137931034482758,0.1219263450487711,1.0,1.0,0.35837811043305157
2017-04-14,0.079446772112726,0.0034482758620689,0.0149169560859329,1.0,1.0,0.32428058722207853
2017-04-17,0.0003460358543359,0.0034482758620689,1.1909941108744058e-05,1.0,1.0,0.30077914162127495
2017-04-18,0.0129075921019292,0.0103448275862068,0.0002806706400253,1.0,1.0,0.30536603120273
2017-04-19,0.0227612172721631,0.0137931034482758,0.0025199715177908,1.0,1.0,0.30907891788714364
2017-04-20,0.0928234537171105,0.0137931034482758,0.0076116505643459,0.9999999975617456,0.9997126201325036,0.32783865828561876
2017-04-21,0.0290015801205026,0.0137931034482758,0.0002637067755637,1.0,1.0,0.31007494241367173
2017-04-24,0.0328454026510987,0.0103448275862068,0.0003224925279247,1.0,1.0,0.31036093931199726
2017-04-25,0.0139373779999433,0.0068965517241379,1.067128870772781,1.0,0.9998021956285232,0.571626092100861
2017-04-26,0.0115130875150522,0.0068965517241379,1.791767097632491e-05,0.9999996314887007,0.9534883720930232,0.2996108251483772
2017-04-27,0.003243914938114,0.0034482758620689,0.0018004073319755,1.0,1.0,0.30195073573993614
2017-04-28,0.0268257410562956,0.0068965517241379,0.0006420916834855,1.0,1.0,0.3082462685297729
2017-05-01,0.0320971586264436,0.0068965517241379,0.0008275502301857,0.9999999883512012,0.9774572396941752,0.3073562091986427
2017-05-02,0.0008162598965559,0.0068965517241379,0.0033226409453393,0.9999781784219508,0.9998316356595672,0.30239283480564827
2017-05-03,0.0311021785368442,0.0103448275862068,0.2363955296753399,1.0,1.0,0.3689433925702874
2017-05-04,0.3466051652426778,0.0172413793103448,0.0001750647702785,1.0,1.0,0.39014333336530804
2017-05-05,3.0,0.0241379310344827,1.86836518374925,1.0,1.0,1.5219188821442091
2017-05-10,0.0649206590051861,0.0206896551724137,4.881228709148008e-05,1.0,1.0,0.32038029885755215
2017-05-11,0.0796744333587935,0.0172413793103448,5.667960466618964e-05,1.0,1.0,0.32338105410293394
2017-05-12,0.0066749899126102,0.0034482758620689,0.0021639139918977,1.0,1.0,0.30289938114854076
2017-05-15,0.0526685862802689,0.0068965517241379,0.0006051884738373,1.0,1.0,0.31469775403335415
2017-05-16,2.810425942632523,0.0241379310344827,0.0020401860222191,1.0,1.0,1.0079441183705822
2017-05-17,0.1373594940088841,0.0206896551724137,0.0001841486031349,1.0,1.0,0.3385238416874875
2017-05-18,0.9056864972402427,0.0137931034482758,0.0010401188468329,1.0,1.0,0.5294402747114241
2017-05-19,0.068472022360716,0.0206896551724137,0.0001421733649703,1.0,1.0,0.32129147996590435
2017-05-22,0.0411846427919138,0.0137931034482758,0.0004997656538035,1.0,1.0,0.3131797228010845
2017-05-23,0.0094051931387809,0.0034482758620689,0.0015420238845016,1.0,1.0,0.30342645942823443
2017-05-24,0.3054555091089712,0.0103448275862068,0.0005949794747224,1.0,1.0,0.37858158766316474
2017-05-25,0.0117581214789296,0.0103448275862068,0.0001783277636089,1.0,1.0,0.305053077827876
2017-05-29,0.061500495242818,0.0206896551724137,0.0013295188649044,1.0,1.0,0.31984543456141334
2017-05-30,0.4224389027777069,0.0068965517241379,0.0003525289590192,1.0,1.0,0.4070771682790091
2017-05-31,0.0767233346803706,0.0068965517241379,0.0003926979178102,1.0,1.0,0.32065831849437276
2017-06-01,0.0363666874851208,0.0068965517241379,0.001403330454312,1.0,1.0,0.3108218148296858
2017-06-02,0.519899463461278,0.0137931034482758,0.0005206738922972,1.0,1.0,0.4328636550280489
2017-06-06,1.5811681625226284,0.0206896551724137,0.0011344881423568,1.0,1.0,0.6997135937007289
2017-06-07,0.1008609194768163,0.0068965517241379,0.0001763726321215,1.0,1.0,0.32663863337206206
2017-06-08,0.2114212586609523,0.0137931034482758,6.689657795341475e-05,1.0,1.0,0.35563065949938155
2017-06-09,0.2390767121570702,0.0206896551724137,3.3562855909346194e-05,1.0,1.0,0.36391549978772764
2017-06-12,0.0980178137561017,0.0172413793103448,0.0007610976680658,1.0,1.0,0.3281430037181109
2017-06-13,0.0135771261832441,0.0068965517241379,0.0002401814075375,1.0,1.0,0.304833637242523
2017-06-14,0.1872811495501809,0.0241379310344827,0.0004494067734862,1.0,1.0,0.35176022528781337
2017-06-15,0.0794948984942296,0.0241379310344827,0.0002936918540846,1.0,1.0,0.32477473379397515
2017-06-16,0.0106552526323052,0.0172413793103448,0.0001450024497998,1.0,1.0,0.30614833963259525
2017-06-19,3.0,0.0137931034482758,0.0042353811875812,0.999999999925964,0.9997028673302628,1.0537877527047694
2017-06-20,0.0295241580780774,0.0068965517241379,0.0050304888904714,1.0,1.0,0.3100179720869648
2017-06-21,0.7787761115193572,0.0172413793103448,0.0012798608809644,1.0,1.0,0.4984622689621494
2017-06-22,3.0,0.0275862068965517,0.0017686774664617,1.0,1.0,1.0559594107459258
2017-06-23,0.0106233506625334,0.0206896551724137,0.3868829561824361,0.9999999054641796,0.9302570756629632,0.3965401964048574
2017-06-27,0.0507085640327598,0.0103448275862068,6.12990198374795e-05,1.0,1.0,0.3147614312803907
2017-06-28,2.271575735904918,0.0206896551724137,0.1543682736125767,1.0,1.0,0.9106239334138565
2017-06-29,0.0005871580681176,0.0068965517241379,1.1230756777349026e-05,1.0,1.0,0.30152890755105133
2017-06-30,0.1560030406182008,0.0103448275862068,0.0712235502048655,1.0,1.0,0.358875613223008
2017-07-03,0.0178894135425283,0.0241379310344827,0.0016086333506856,1.0,1.0,0.30970209793020004
2017-07-04,3.0,0.0068965517241379,0.0108560021639366,1.0,1.0,1.054093310885812
2017-07-05,0.0177318346080868,0.0103448275862068,0.0002504467747289,1.0,1.0,0.3065645358629453
2017-07-06,0.4112628598818998,0.0068965517241379,0.0011798894888693,1.0,1.0,0.4044899976875199
2017-07-07,0.017378396799361,0.0172413793103448,0.002440206243261,1.0,1.0,0.3084029266227245
2017-07-10,0.3239401476021059,0.0137931034482758,0.9801976903732514,1.0,1.0,0.6287930801834946
2017-07-11,0.1526489199496761,0.0137931034482758,1.2259648989526024e-05,1.0,1.0,0.34092391558932156
2017-07-12,0.0160255841005208,0.0137931034482758,0.0002799651599123,1.0,1.0,0.3068350080047635
2017-07-13,0.0738832782345946,0.0137931034482758,0.0143441611376394,1.0,1.0,0.3248154805327137
2017-07-14,0.0780465811596551,0.0103448275862068,4.551653854684981e-05,1.0,1.0,0.32159198994179183
2017-07-17,0.0740887774077178,0.0068965517241379,0.0012849775119205,1.0,1.0,0.32022274907473713
2017-07-18,1.0181608262646833,0.0275862068965517,0.0007876852160478,1.0,1.0,0.5602543692494931
2017-07-19,0.1935915821133881,0.0172413793103448,0.0004872796061548,1.0,1.0,0.35196799129195466
2017-07-20,7.78513407556933e-05,0.0068965517241379,4.72249286924959e-05,1.0,1.0,0.3014105794121896
2017-07-21,2.607801666005958,0.0137931034482758,0.031835470408654,1.0,1.0,0.9626679047933081
2017-07-24,0.1151859637169577,0.0137931034482758,0.0001668329509832,1.0,1.0,0.33159681985664036
2017-07-25,0.3010035073410446,0.0034482758620689,0.0003147080047554,1.0,1.0,0.37601920900886376
2017-07-26,0.010744766171678,0.0034482758620689,0.0003666948856674,1.0,1.0,0.3034675204367502
2017-07-27,0.0071614270225583,0.0068965517241379,0.0002587278607761,0.9999999938476068,0.9737460089267456,0.3006089487278571
2017-07-28,0.0519274211648892,0.0068965517241379,0.000100219035858,1.0,1.0,0.3143862203950144
2017-07-31,0.0138493998973367,0.0034482758620689,0.0001949317738791,1.0,1.0,0.30420073809021775
2017-08-01,0.008253632664437,0.0068965517241379,0.0002261635936732,1.0,1.0,0.3034992594093552
2017-08-02,0.0042035547405718,0.0034482758620689,0.0002817891373801,1.0,1.0,0.3018109911419018
2017-08-03,0.0138806845340219,0.0103448275862068,0.0731070134122542,1.0,1.0,0.3238158900038104
2017-08-04,0.0057475341731628,0.0034482758620689,6.174748567748093e-06,1.0,1.0,0.30212808240284644
2017-08-08,0.0101868084738369,0.0034482758620689,0.0003458889940098,1.0,1.0,0.3033228295393755
2017-08-09,3.0,0.0034482758620689,6.937074829931973e-05,1.0,1.0,1.0507069978594887
2017-08-10,0.0126925226485456,0.0068965517241379,0.0489316521596007,1.0,1.0,0.31678535404686414
2017-08-11,3.0,0.0103448275862068,0.0014048121734695,1.0,1.0,1.0524201685606087
2017-08-14,0.0853483657716291,0.0068965517241379,0.5504005272849463,1.0,1.0,0.4603165336089714
2017-08-15,3.0,0.0172413793103448,0.0012100998520732,1.0,1.0,1.0537508008250873
2017-08-16,1.6637610475266322,0.0241379310344827,0.0003885457172837,1.0,1.0,0.7208649845178755
2017-08-17,0.560641004373261,0.0137931034482758,0.0022564311400389,1.0,1.0,0.4434829795679801
2017-08-18,0.0224295431239224,0.0137931034482758,0.0005814372920376,1.0,1.0,0.3085113657936452
2017-08-21,0.1400301735994154,0.0103448275862068,0.0002157975598756,1.0,1.0,0.3371304583070641
2017-08-22,3.0,0.0137931034482758,0.0656681583569112,1.0,1.0,1.069175660278883
2017-08-23,1.3938400909944826,0.0344827586206896,0.0406046197826784,1.0,1.0,0.6655077294184282
2017-08-24,2.850319991818218,0.0068965517241379,0.0016490576329858,1.0,1.0,1.0143715727076288
2017-08-25,0.502843272164992,0.0206896551724137,6.807493515275391e-05,1.0,1.0,0.4298657678095189
2017-08-28,3.0,0.0137931034482758,0.0567129594950813,1.0,1.0,1.0669368605634255
2017-08-29,0.1424329176583608,0.0172413793103448,0.0001082740083968,1.0,1.0,0.3390835737787584
2017-08-30,3.0,0.0034482758620689,0.0002536139994927,1.0,1.0,1.050753058672287
2017-08-31,0.0179412048942832,0.0137931034482758,0.0001902896822664,1.0,1.0,0.30729149433379255
2017-09-04,0.2106168774000629,0.0137931034482758,0.0014783572524666,1.0,1.0,0.3557824293527876
2017-09-05,0.0270819864547791,0.0103448275862068,0.0002314895321621,1.0,1.0,0.3088973345139767
2017-09-06,0.0053369174122734,0.0137931034482758,0.0006512573900274,1.0,1.0,0.3042556643902304
2017-09-07,0.0292796659977853,0.0137931034482758,0.0002385850436422,1.0,1.0,0.31013818345001204
2017-09-08,0.3652157234170493,0.0103448275862068,0.0508463558025161,1.0,1.0,0.4060844853221327
2017-09-11,0.023481462861133,0.0137931034482758,0.0002783778631496,1.0,1.0,0.3086985808707258
2017-09-12,1.2008882637128138,0.0310344827586206,0.0003529469282894,0.999999999999104,0.9999993624484022,0.606517135456661
2017-09-13,0.4025892964134631,0.0103448275862068,0.0001279032000754,1.0,1.0,0.40274826542062603
2017-09-14,0.918463555955827,0.0241379310344827,0.0781659140992301,1.0,1.0,0.5539849537206608
2017-09-15,0.0822837432541296,0.0206896551724137,0.0245524008441042,1.0,1.0,0.3308469670590412
2017-09-18,0.031908526008172,0.0103448275862068,0.0002207538698587,1.0,1.0,0.3101012854867491
2017-09-19,0.0009020849089918,0.0068965517241379,0.3023046490716882,1.0,1.0,0.3771809938399976
2017-09-20,0.0289393402673208,0.0137931034482758,0.000396592512591,1.0,1.0,0.3100926038846331
2017-09-21,0.1008424891322045,0.0137931034482758,3.624555921191128e-05,1.0,1.0,0.3279783043625093
2017-09-22,1.3938440352454804,0.0206896551724137,0.0047242157620539,1.0,1.0,0.6537799937863663
2017-09-25,0.3149224322801233,0.0206896551724137,0.0124519944649274,1.0,1.0,0.3859815377207454
2017-09-26,0.0062070369159502,0.0137931034482758,0.0001864494248729,1.0,1.0,0.30435699227486096
2017-09-27,0.0024728269609775,0.0103448275862068,0.0135246157455983,1.0,0.9999667093896164,0.30606499713284696
2017-09-28,0.0023811014684771,0.0034482758620689,4.418994310544826e-07,1.0,1.0,0.3012850410143908
2017-09-29,0.0025459032727234,0.0103448275862068,2.6092610917226798e-06,1.0,1.0,0.3027060936506951
2017-10-02,0.0181509878208126,0.0137931034482758,0.0044029787569061,1.0,1.0,0.30839711233408484
2017-10-03,0.0810696841346476,0.0103448275862068,0.0522965844590192,1.0,1.0,0.33541053266565807
2017-10-04,0.0190796228327749,0.0034482758620689,4.079328367722314e-06,1.0,1.0,0.30546058071269944
2017-10-05,2.280916353590991,0.0241379310344827,0.0981120166145697,1.0,1.0,0.8995846787582867
2017-10-06,0.0203516790279323,0.0172413793103448,0.0001921809277601,1.0,1.0,0.30858424085099206
2017-10-09,1.655879647126148,0.0275862068965517,0.0274253511462615,1.0,1.0,0.7263434909474128
2017-10-10,0.2542491647952862,0.0275862068965517,0.0090397603734891,1.0,1.0,0.37133947267150413
2017-10-11,0.0613424318158212,0.0206896551724137,0.0373319741064921,1.0,1.0,0.3288065325150611
2017-10-12,3.0,0.0206896551724137,0.0010808030364913,1.0,1.0,1.0544081317936058
2017-10-13,0.018508684088516,0.0103448275862068,0.0485677028657561,1.0,1.0,0.3188380622558094
2017-10-16,0.01219149747506,0.0068965517241379,2.358830850897221e-05,1.0,1.0,0.3044330817907198
2017-10-17,0.0093936306508348,0.0103448275862068,0.0006481307144633,1.0,1.0,0.3045794058585659
2017-10-18,0.0592589078411591,0.0206896551724137,0.7485151625433525,1.0,1.0,0.5060814486306107
2017-10-19,0.0359349651538322,0.0172413793103448,0.0303729882413963,0.9999999998756336,0.9998333774882988,0.3200086019348327
2017-10-20,0.0187610266370489,0.0068965517241379,1.7795960598849964e-05,1.0,1.0,0.30607401599423956
2017-10-23,0.0325659231471352,0.0172413793103448,1.1115554568905605e-05,1.0,1.0,0.311592535537495
2017-10-24,0.2344493502109127,0.0344827586206896,0.0039278189647018,1.0,1.0,0.36649084401804155
2017-10-25,0.0203806815305063,0.0068965517241379,0.1274883396689888,1.0,1.0,0.33834656564470134
2017-10-26,0.0173381439631426,0.0103448275862068,0.0012476745030557,1.0,1.0,0.30671542013379094
2017-10-27,0.0141125152292719,0.0137931034482758,0.3470345638707141,1.0,1.0,0.3930453904646517
2017-10-31,0.0036518062547754,0.0068965517241379,6.296258031356845e-05,1.0,1.0,0.3023080025535998
2017-11-01,0.0578554413053322,0.0103448275862068,1.65700139979461e-05,1.0,1.0,0.3165369683470739
2017-11-02,0.0005342443495294,0.0034482758620689,1.917384687286541e-05,1.0,1.0,0.30082800972151436
2017-11-03,0.0305591436987776,0.0137931034482758,0.001108938650343,1.0,1.0,0.31067564127693537
2017-11-06,2.656368922315696,0.0103448275862068,0.0016809571459388,0.9999999188876316,0.8517058433424214,0.9517520034944186
2017-11-07,0.0090835860240536,0.0103448275862068,0.1290839341130646,0.9999999984766916,0.9933487707542988,0.33594572232228914
2017-11-08,0.3528533640536299,0.0137931034482758,0.0328733974199809,0.9999999992173494,0.9990645126470694,0.3990967621662347
2017-11-09,0.0144621795042674,0.0034482758620689,0.1723169967060299,1.0,1.0,0.3473844492249881
2017-11-10,0.0073409946575133,0.0034482758620689,2.5768267698611428e-05,1.0,1.0,0.3025313459037168
2017-11-13,0.5749077179292756,0.0172413793103448,0.46472381489121,1.0,1.0,0.5633561590671904
2017-11-14,0.0164594897675406,0.0103448275862068,1.0258769670175578,1.0,1.0,0.562653079713516
2017-11-15,3.0,0.0206896551724137,1.179775890382518,0.9999999975552454,0.9999856395085838,1.3490804670920196
2017-11-16,0.0021101947548424,0.0068965517241379,5.664694667618953e-05,1.0,1.0,0.3019210207702072
2017-11-17,0.0189381038806249,0.0310344827586206,0.0011851869727206,1.0,1.0,0.3112377192650605
2017-11-20,0.0051785230981666,0.0137931034482758,0.077250060349816,0.9999999999988864,0.9999990434904308,0.3233656709004712
2017-11-21,0.0202360107079085,0.0137931034482758,0.0070690550755668,1.0,1.0,0.309584887135524
2017-11-22,3.0,0.0068965517241379,0.0009281496041539,0.9999999999993758,0.999833319443287,1.05159467969007
2017-11-23,3.0,0.0103448275862068,0.0021638050141612,1.0,1.0,1.0526099167707816
2017-11-24,3.0,0.0206896551724137,0.4149902790712094,0.9999999668022308,0.9998864593959288,1.1578741401023243
2017-11-27,3.0,0.0103448275862068,0.0003873878092873,1.0,1.0,1.0521658124695632
2017-11-28,1.18514589525897,0.0172413793103448,0.0005993764198624,0.9999999574669204,0.9408838650391776,0.5939729717790789
2017-11-29,0.3445968272274275,0.0137931034482758,0.0008389525311038,1.0,1.0,0.389117565629288
2017-11-30,0.1123274933379119,0.0103448275862068,0.0296384026396596,1.0,1.0,0.3375604395116343
